Accession,ExhibitType,URL,Method,Success,SubsidiaryCount,MaxNestingLevel,HasNested,ErrorMessage
000147793225001897,EX-21,"https://www.sec.gov/Archives/edgar/data/1437925/000147793225001897/gmgi/ex211.htm",Heuristic,true,28,1,true,
000143813325000036,EX-21,"https://www.sec.gov/Archives/edgar/data/1438133/000143813325000036/ex211subsidiariesoftheregi.htm",Heuristic,true,6,0,false,
000143774925005471,EX-21,"https://www.sec.gov/Archives/edgar/data/1438231/000143774925005471/ex/761341.htm",Heuristic,true,7,0,false,
000164117225001343,EX-21,"https://www.sec.gov/Archives/edgar/data/1438943/000164117225001343/ex21-1.htm",Heuristic,true,5,0,false,
000143922225000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1439222/000143922225000009/agio-ex211x123124.htm",Heuristic,true,7,0,false,
000168316825002807,EX-21,"https://www.sec.gov/Archives/edgar/data/1439264/000168316825002807/marvion/ex2100.htm",Heuristic,true,4,0,false,
000143928825000019,EX-21,"https://www.sec.gov/Archives/edgar/data/1439288/000143928825000019/ex211listofsubsidiaries123.htm",Heuristic,true,39,0,false,
000150433725000005,EX-21,"https://www.sec.gov/Archives/edgar/data/1441236/000150433725000005/ex21q4-24.htm",Heuristic,true,3,0,false,
000144168325000017,EX-21,"https://www.sec.gov/Archives/edgar/data/1441683/000144168325000017/appn12312024ex211.htm",Heuristic,true,15,0,false,
000095017025037891,EX-21,"https://www.sec.gov/Archives/edgar/data/1442236/000095017025037891/qrhc-ex21/1.htm",Heuristic,true,7,1,true,
000144364625000076,EX-21,"https://www.sec.gov/Archives/edgar/data/1443646/000144364625000076/bah-ex21xq4fy25.htm",Heuristic,true,39,0,false,
000162828025007052,EX-21,"https://www.sec.gov/Archives/edgar/data/1443669/000162828025007052/prlb-20241231xex211.htm",Heuristic,true,9,0,false,
000114036125023259,EX-21,"https://www.sec.gov/Archives/edgar/data/1444192/000114036125023259/ef20047573/ex21-1.htm",Heuristic,true,1,0,false,
000095017025034880,EX-21,"https://www.sec.gov/Archives/edgar/data/1445283/000095017025034880/kant-ex21/1.htm",Heuristic,true,3,0,false,
000144530525000034,EX-21,"https://www.sec.gov/Archives/edgar/data/1445305/000144530525000034/exhibit211subsidiaries1231.htm",Heuristic,true,17,0,false,
000117184325001863,EX-21,"https://www.sec.gov/Archives/edgar/data/1446159/000117184325001863/ex/795206.htm",Heuristic,true,2,0,false,
000144702825000083,EX-21,"https://www.sec.gov/Archives/edgar/data/1447028/000144702825000083/exhibit211listingofsubsidi.htm",Heuristic,true,1,0,false,
000144736225000031,EX-21,"https://www.sec.gov/Archives/edgar/data/1447362/000144736225000031/exhibit211subsidiaries2024.htm",Heuristic,true,4,0,false,
000144766925000035,EX-21,"https://www.sec.gov/Archives/edgar/data/1447669/000144766925000035/twlo-20241231ex211subsidia.htm",Heuristic,true,16,0,false,
000144889325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1448893/000144889325000009/a123124ex211.htm",Heuristic,true,38,1,true,
000164117225004681,EX-21,"https://www.sec.gov/Archives/edgar/data/1449792/000164117225004681/ex21-1.htm",Heuristic,true,1,0,false,
000145150525000018,EX-21,"https://www.sec.gov/Archives/edgar/data/1451505/000145150525000018/rig-20241231xex21.htm",Heuristic,true,49,0,false,
000145180925000034,EX-21,"https://www.sec.gov/Archives/edgar/data/1451809/000145180925000034/ex211listofsubsidiaries2024.htm",Heuristic,true,10,0,false,
000145247725000014,EX-21,"https://www.sec.gov/Archives/edgar/data/1452477/000145247725000014/sevn/123124xexhibitx211.htm",Heuristic,true,10,0,false,
000149315225009391,EX-21,"https://www.sec.gov/Archives/edgar/data/1453593/000149315225009391/ex21-1.htm",Heuristic,true,15,0,false,
000145368725000060,EX-21,"https://www.sec.gov/Archives/edgar/data/1453687/000145368725000060/exhibit211subsidiariesofca.htm",Heuristic,true,2,0,false,
000141057825000309,EX-21,"https://www.sec.gov/Archives/edgar/data/1454789/000141057825000309/atxs-20241231xex21d1.htm",Heuristic,true,2,0,false,
000145493825000020,EX-21,"https://www.sec.gov/Archives/edgar/data/1454938/000145493825000020/exhibit211-202410xk.htm",Heuristic,true,45,0,false,
000095017025024274,EX-21,"https://www.sec.gov/Archives/edgar/data/1455684/000095017025024274/tpic-ex21/1.htm",Heuristic,true,13,0,false,
000162828025008770,EX-21,"https://www.sec.gov/Archives/edgar/data/1455863/000162828025008770/exhibit211listofsubsidiari.htm",Heuristic,true,42,0,false,
000145677225000013,EX-21,"https://www.sec.gov/Archives/edgar/data/1456772/000145677225000013/opi/123124x10kex211.htm",Heuristic,true,11,0,false,
000145920025000004,EX-21,"https://www.sec.gov/Archives/edgar/data/1459200/000145920025000004/ex211subsidiarylist123124.htm",Heuristic,true,27,0,false,
000145983925000036,EX-21,"https://www.sec.gov/Archives/edgar/data/1459839/000145983925000036/sibn-ex211/12312024listxof.htm",Heuristic,true,3,0,false,
000143774925010194,EX-21,"https://www.sec.gov/Archives/edgar/data/1460329/000143774925010194/ex/727317.htm",Heuristic,true,1,0,false,
000146205625000015,EX-21,"https://www.sec.gov/Archives/edgar/data/1462056/000146205625000015/ex211blze10-k20241231.htm",Heuristic,true,2,0,false,
000146241825000057,EX-21,"https://www.sec.gov/Archives/edgar/data/1462418/000146241825000057/asps12312024-ex211.htm",Heuristic,true,40,0,false,
000146310125000024,EX-21,"https://www.sec.gov/Archives/edgar/data/1463101/000146310125000024/a2024q410-kexx211.htm",Heuristic,true,16,0,false,
000143774925008074,EX-21,"https://www.sec.gov/Archives/edgar/data/1463913/000143774925008074/ex/776348.htm",Heuristic,true,4,0,false,
000143774925007559,EX-21,"https://www.sec.gov/Archives/edgar/data/1464343/000143774925007559/ex/745292.htm",Heuristic,true,42,0,false,
000095017025024124,EX-21,"https://www.sec.gov/Archives/edgar/data/1464423/000095017025024124/pmt-ex21/1.htm",Heuristic,true,5,0,false,
000146479025000011,EX-21,"https://www.sec.gov/Archives/edgar/data/1464790/000146479025000011/exhibit211subsidiarylist.htm",Heuristic,true,38,0,false,
000162828025008420,EX-21,"https://www.sec.gov/Archives/edgar/data/1465128/000162828025008420/stwd/ex-211xye2024.htm",Heuristic,true,40,0,false,
000146574025000083,EX-21,"https://www.sec.gov/Archives/edgar/data/1465740/000146574025000083/twoexh12312024211.htm",Heuristic,true,22,0,false,
000146602625000021,EX-21,"https://www.sec.gov/Archives/edgar/data/1466026/000146602625000021/msbi-20241231211.htm",Heuristic,true,9,0,false,
000146608525000021,EX-21,"https://www.sec.gov/Archives/edgar/data/1466085/000146608525000021/ex211-20241231.htm",Heuristic,true,42,0,false,
000146625825000039,EX-21,"https://www.sec.gov/Archives/edgar/data/1466258/000146625825000039/ex21subsidiarylisting2024.htm",Heuristic,true,20,0,false,
000146659325000034,EX-21,"https://www.sec.gov/Archives/edgar/data/1466593/000146659325000034/a2024ex21subsidiariesofreg.htm",Heuristic,true,7,0,false,
000146737325000217,EX-21,"https://www.sec.gov/Archives/edgar/data/1467373/000146737325000217/a831202510-kexhibit211.htm",Heuristic,true,39,0,false,
000146762325000011,EX-21,"https://www.sec.gov/Archives/edgar/data/1467623/000146762325000011/exhibit211-q424.htm",Heuristic,true,24,0,false,
000095017025017122,EX-21,"https://www.sec.gov/Archives/edgar/data/1467760/000095017025017122/ari-ex21/1.htm",Heuristic,true,34,0,false,
000146785825000032,EX-21,"https://www.sec.gov/Archives/edgar/data/1467858/000146785825000032/ex-21xsignificantsubsidiar.htm",Heuristic,true,45,0,false,
000146817425000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1468174/000146817425000009/a123124exhibit211.htm",Heuristic,true,40,0,false,
000146832725000056,EX-21,"https://www.sec.gov/Archives/edgar/data/1468327/000146832725000056/exhibit211fy2024listofsubs.htm",Heuristic,true,1,0,false,
000095017025026747,EX-21,"https://www.sec.gov/Archives/edgar/data/1468328/000095017025026747/adus-ex21/1.htm",Heuristic,true,46,0,false,
000095017025098326,EX-21,"https://www.sec.gov/Archives/edgar/data/1468492/000095017025098326/hscs-ex21/1.htm",Heuristic,true,1,0,false,
000095017025046098,EX-21,"https://www.sec.gov/Archives/edgar/data/1468748/000095017025046098/kod-ex21/1.htm",Heuristic,true,2,0,false,
000164117225000937,EX-21,"https://www.sec.gov/Archives/edgar/data/1468929/000164117225000937/ex21-1.htm",Heuristic,true,3,0,false,
000001469325000062,EX-21,"https://www.sec.gov/Archives/edgar/data/14693/000001469325000062/bfb-ex21/2025430x10kapril.htm",Heuristic,true,24,0,false,
000001470725000017,EX-21,"https://www.sec.gov/Archives/edgar/data/14707/000001470725000017/cal-20250201xex21.htm",Heuristic,true,39,0,false,
000095017025024488,EX-21,"https://www.sec.gov/Archives/edgar/data/1472787/000095017025024488/faf-ex21.htm",Heuristic,true,25,0,false,
000164117225001773,EX-21,"https://www.sec.gov/Archives/edgar/data/1473334/000164117225001773/ex21-1.htm",Heuristic,true,5,0,false,
000147384425000014,EX-21,"https://www.sec.gov/Archives/edgar/data/1473844/000147384425000014/stel-subsidiaries2024xexx2.htm",Heuristic,true,6,0,false,
000147409825000039,EX-21,"https://www.sec.gov/Archives/edgar/data/1474098/000147409825000039/peb-20241231ex211subsidiar.htm",Heuristic,true,41,0,false,
000147793225002759,EX-21,"https://www.sec.gov/Archives/edgar/data/1474167/000147793225002759/cosm/ex21.htm",Heuristic,true,5,0,false,
000162828025015044,EX-21,"https://www.sec.gov/Archives/edgar/data/1474432/000162828025015044/ex21110kfy2025.htm",Heuristic,true,33,0,false,
000095017025047685,EX-21,"https://www.sec.gov/Archives/edgar/data/1474464/000095017025047685/ck0001474464-ex21/1.htm",Heuristic,true,14,0,false,
000143774925004353,EX-21,"https://www.sec.gov/Archives/edgar/data/1474735/000143774925004353/ex/726582.htm",Heuristic,true,79,0,false,
000147490325000016,EX-21,"https://www.sec.gov/Archives/edgar/data/1474903/000147490325000016/ex2112024.htm",Heuristic,true,11,0,false,
000147511525000026,EX-21,"https://www.sec.gov/Archives/edgar/data/1475115/000147511525000026/exhibit211-subsidiariesofr.htm",Heuristic,true,15,0,false,
000155837025001502,EX-21,"https://www.sec.gov/Archives/edgar/data/1475841/000155837025001502/nbhc-20241231xex21d1.htm",Heuristic,true,6,0,false,
000095017025029882,EX-21,"https://www.sec.gov/Archives/edgar/data/1475922/000095017025029882/pri-ex21/1.htm",Heuristic,true,12,0,false,
000147604525000011,EX-21,"https://www.sec.gov/Archives/edgar/data/1476045/000147604525000011/cldtex211listofsubsidiarie.htm",Heuristic,true,50,0,false,
000147615025000004,EX-21,"https://www.sec.gov/Archives/edgar/data/1476150/000147615025000004/trnoq42024exhibit21.htm",Heuristic,true,46,0,false,
000147620425000030,EX-21,"https://www.sec.gov/Archives/edgar/data/1476204/000147620425000030/pecoq42024ex-211.htm",Heuristic,true,46,0,false,
000147676525000096,EX-21,"https://www.sec.gov/Archives/edgar/data/1476765/000147676525000096/gbdcfy202510-kexhibit211.htm",Heuristic,true,11,0,false,
000147729425000022,EX-21,"https://www.sec.gov/Archives/edgar/data/1477294/000147729425000022/exhibit211/123124.htm",Heuristic,true,51,0,false,
000147744925000005,EX-21,"https://www.sec.gov/Archives/edgar/data/1477449/000147744925000005/tdoc-20241231xexx211.htm",Heuristic,true,37,0,false,
000147824225000045,EX-21,"https://www.sec.gov/Archives/edgar/data/1478242/000147824225000045/ex-2111231202410xk.htm",Heuristic,true,27,0,false,
000143774925007739,EX-21,"https://www.sec.gov/Archives/edgar/data/1478454/000143774925007739/ex/750080.htm",Heuristic,true,4,0,false,
000147909425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1479094/000147909425000006/q42024-ex21110k.htm",Heuristic,true,56,0,false,
000155837025004081,EX-21,"https://www.sec.gov/Archives/edgar/data/1479419/000155837025004081/kala-20241231xex21d1.htm",Heuristic,true,2,0,false,
000147968125000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1479681/000147968125000006/nutx-20241231xex21d1.htm",Heuristic,true,4,1,true,
000095017025024199,EX-21,"https://www.sec.gov/Archives/edgar/data/1481582/000095017025024199/ryi-ex21/1.htm",Heuristic,true,2,0,false,
000164117225000913,EX-21,"https://www.sec.gov/Archives/edgar/data/1482541/000164117225000913/ex21-1.htm",Heuristic,true,1,0,false,
000149315225018158,EX-21,"https://www.sec.gov/Archives/edgar/data/1482554/000149315225018158/ex21-1.htm",Heuristic,true,3,0,false,
000148298125000032,EX-21,"https://www.sec.gov/Archives/edgar/data/1482981/000148298125000032/exhibit211-listofsubsidiar.htm",Heuristic,true,14,0,false,
000095017025029545,EX-21,"https://www.sec.gov/Archives/edgar/data/1484565/000095017025029545/slno-ex21/1.htm",Heuristic,true,3,0,false,
000001484625000005,EX-21,"https://www.sec.gov/Archives/edgar/data/14846/000001484625000005/exhibit211123124.htm",Heuristic,true,43,1,true,
000148477825000023,EX-21,"https://www.sec.gov/Archives/edgar/data/1484778/000148477825000023/exhibit211q42024.htm",Heuristic,true,2,0,false,
000162828025015673,EX-21,"https://www.sec.gov/Archives/edgar/data/1485003/000162828025015673/carm-20241231xexx211.htm",Heuristic,true,2,0,false,
000148615925000005,EX-21,"https://www.sec.gov/Archives/edgar/data/1486159/000148615925000005/chrd-12312024xex211.htm",Heuristic,true,21,0,false,
000148695725000008,EX-21,"https://www.sec.gov/Archives/edgar/data/1486957/000148695725000008/exhibit211/123124x10k.htm",Heuristic,true,15,0,false,
000162828025005392,EX-21,"https://www.sec.gov/Archives/edgar/data/1487712/000162828025005392/ex211-q424xye.htm",Heuristic,true,3,0,false,
000148813925000018,EX-21,"https://www.sec.gov/Archives/edgar/data/1488139/000148813925000018/amrc/20241231x10-kxex211.htm",Heuristic,true,45,1,true,
000148939325000008,EX-21,"https://www.sec.gov/Archives/edgar/data/1489393/000148939325000008/a2024q4exhibit21.htm",Heuristic,true,36,0,false,
000149028125000005,EX-21,"https://www.sec.gov/Archives/edgar/data/1490281/000149028125000005/exhibit211-2024q4.htm",Heuristic,true,40,0,false,
000149090625000033,EX-21,"https://www.sec.gov/Archives/edgar/data/1490906/000149090625000033/cffn-093025xex21.htm",Heuristic,true,8,0,false,
000149097825000014,EX-21,"https://www.sec.gov/Archives/edgar/data/1490978/000149097825000014/sdgr-20241231xexx211.htm",Heuristic,true,8,0,false,
000143774925022739,EX-21,"https://www.sec.gov/Archives/edgar/data/1491419/000143774925022739/ex/774803.htm",Heuristic,true,12,0,false,
000149229825000008,EX-21,"https://www.sec.gov/Archives/edgar/data/1492298/000149229825000008/sbraex2112024q4.htm",Heuristic,true,41,0,false,
000095017025029507,EX-21,"https://www.sec.gov/Archives/edgar/data/1492422/000095017025029507/apls-ex21/1.htm",Heuristic,true,21,0,false,
000001493025000025,EX-21,"https://www.sec.gov/Archives/edgar/data/14930/000001493025000025/bc20241231ex211.htm",Heuristic,true,55,0,false,
000149359425000054,EX-21,"https://www.sec.gov/Archives/edgar/data/1493594/000149359425000054/ex21110-k2025.htm",Heuristic,true,23,1,true,
000095017025040292,EX-21,"https://www.sec.gov/Archives/edgar/data/1493761/000095017025040292/hear-ex21.htm",Heuristic,true,10,0,false,
000102599625000052,EX-21,"https://www.sec.gov/Archives/edgar/data/1493976/000102599625000052/exhibit211.htm",Heuristic,true,50,0,false,
000143774925009715,EX-21,"https://www.sec.gov/Archives/edgar/data/1494582/000143774925009715/ex/703469.htm",Heuristic,true,29,0,false,
000149465025000064,EX-21,"https://www.sec.gov/Archives/edgar/data/1494650/000149465025000064/listofsubsidiariesex2112024.htm",Heuristic,true,1,0,false,
000155837025001424,EX-21,"https://www.sec.gov/Archives/edgar/data/1494877/000155837025001424/dlr-20241231xex21d1.htm",Heuristic,true,45,0,false,
000095017025037300,EX-21,"https://www.sec.gov/Archives/edgar/data/1494904/000095017025037300/gbli-ex21/1.htm",Heuristic,true,17,0,false,
000149532025000019,EX-21,"https://www.sec.gov/Archives/edgar/data/1495320/000149532025000019/vra-20250201xex211.htm",Heuristic,true,8,0,false,
000155837025001223,EX-21,"https://www.sec.gov/Archives/edgar/data/1495932/000155837025001223/expi-20241231xex21.htm",Heuristic,true,10,0,false,
000148251225000029,EX-21,"https://www.sec.gov/Archives/edgar/data/1496264/000148251225000029/a2024ex211listofsubsidiari.htm",Heuristic,true,41,0,false,
000149764525000013,EX-21,"https://www.sec.gov/Archives/edgar/data/1497645/000149764525000013/a12312024exhibit211.htm",Heuristic,true,38,0,false,
000155837025001503,EX-21,"https://www.sec.gov/Archives/edgar/data/1497770/000155837025001503/wd-20241231xex21.htm",Heuristic,true,42,1,true,
000164117225012903,EX-21,"https://www.sec.gov/Archives/edgar/data/1498148/000164117225012903/ex21-1.htm",Heuristic,true,4,0,false,
000149854725000018,EX-21,"https://www.sec.gov/Archives/edgar/data/1498547/000149854725000018/cmft1231202410kex211.htm",Heuristic,true,43,0,false,
000149983225000040,EX-21,"https://www.sec.gov/Archives/edgar/data/1499832/000149983225000040/exhibit211-listofsubsidiar.htm",Heuristic,true,44,3,true,
000143774925001816,EX-21,"https://www.sec.gov/Archives/edgar/data/1499961/000143774925001816/ex/758820.htm",Heuristic,true,7,0,false,
000162828025013046,EX-21,"https://www.sec.gov/Archives/edgar/data/1500435/000162828025013046/gpro2024-12x31exhibit2101.htm",Heuristic,true,21,0,false,
000150088125000002,EX-21,"https://www.sec.gov/Archives/edgar/data/1500881/000150088125000002/exhibit211-subsidiarieslis.htm",Heuristic,true,23,0,false,
000150158525000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-ex211202410xk.htm",Heuristic,true,41,0,false,
000162828025012773,EX-21,"https://www.sec.gov/Archives/edgar/data/1501729/000162828025012773/ex-211xfsslx12312024.htm",Heuristic,true,10,0,false,
000162828025017767,EX-21,"https://www.sec.gov/Archives/edgar/data/1501756/000162828025017767/advm-20241231xexx211.htm",Heuristic,true,3,0,false,
000095017025043943,EX-21,"https://www.sec.gov/Archives/edgar/data/1501796/000095017025043943/aura-ex21/1.htm",Heuristic,true,3,0,false,
000095017025046719,EX-21,"https://www.sec.gov/Archives/edgar/data/1502292/000095017025046719/cnfr-ex21/1.htm",Heuristic,true,4,0,false,
000095017025039841,EX-21,"https://www.sec.gov/Archives/edgar/data/1502377/000095017025039841/ctgo-ex21/1.htm",Heuristic,true,5,0,false,
000164117225000792,EX-21,"https://www.sec.gov/Archives/edgar/data/1503658/000164117225000792/ex21.htm",Heuristic,true,9,0,false,
000150370725000019,EX-21,"https://www.sec.gov/Archives/edgar/data/1503707/000150370725000019/nshi12312024exhibit211.htm",Heuristic,true,43,0,false,
000095017025022765,EX-21,"https://www.sec.gov/Archives/edgar/data/1503802/000095017025022765/kpti-ex21/1.htm",Heuristic,true,2,0,false,
000150446125000014,EX-21,"https://www.sec.gov/Archives/edgar/data/1504461/000150446125000014/ex21103312510k.htm",Heuristic,true,39,1,true,
000119312525293672,EX-21,"https://www.sec.gov/Archives/edgar/data/1504619/000119312525293672/pflt-ex21/1.htm",Heuristic,true,11,0,false,
000150477625000010,EX-21,"https://www.sec.gov/Archives/edgar/data/1504776/000150477625000010/exhibit211-subsidiariesofw.htm",Heuristic,true,1,0,false,
000150629325000022,EX-21,"https://www.sec.gov/Archives/edgar/data/1506293/000150629325000022/pins-ex211x20241231.htm",Heuristic,true,1,0,false,
000150630725000008,EX-21,"https://www.sec.gov/Archives/edgar/data/1506307/000150630725000008/kmi-2024x10kxexh211.htm",Heuristic,true,40,0,false,
000114036125008124,EX-21,"https://www.sec.gov/Archives/edgar/data/1506492/000114036125008124/ef20039019/ex21.htm",Heuristic,true,1,0,false,
000164033425001876,EX-21,"https://www.sec.gov/Archives/edgar/data/1506929/000164033425001876/vrdr/ex211.htm",Heuristic,true,8,0,false,
000164117225001861,EX-21,"https://www.sec.gov/Archives/edgar/data/1506983/000164117225001861/ex21-1.htm",Heuristic,true,1,0,false,
000150707925000013,EX-21,"https://www.sec.gov/Archives/edgar/data/1507079/000150707925000013/fnd-20241226x10kexx211.htm",Heuristic,true,8,0,false,
000150760525000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1507605/000150760525000003/exhibit211q4/2024.htm",Heuristic,true,27,0,false,
000095017025019845,EX-21,"https://www.sec.gov/Archives/edgar/data/1508655/000095017025019845/tslx-ex21/1.htm",Heuristic,true,4,0,false,
000141057825000746,EX-21,"https://www.sec.gov/Archives/edgar/data/1509223/000141057825000746/mtbl-20241231xex21d1.htm",Heuristic,true,13,0,false,
000110465925090848,EX-21,"https://www.sec.gov/Archives/edgar/data/1509261/000110465925090848/rzlt-20250630xex21d1.htm",Heuristic,true,2,0,false,
000141057825000454,EX-21,"https://www.sec.gov/Archives/edgar/data/1509745/000141057825000454/lptx-20241231xex21d1.htm",Heuristic,true,4,0,false,
000150999125000026,EX-21,"https://www.sec.gov/Archives/edgar/data/1509991/000150999125000026/exh211-12312024listofsubsi.htm",Heuristic,true,28,0,false,
000151029525000012,EX-21,"https://www.sec.gov/Archives/edgar/data/1510295/000151029525000012/mpc-20241231xex211.htm",Heuristic,true,36,0,false,
000095017025046180,EX-21,"https://www.sec.gov/Archives/edgar/data/1510964/000095017025046180/cvsi-ex21/1.htm",Heuristic,true,1,0,false,
000151133725000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1511337/000151133725000007/exhibit21112312024.htm",Heuristic,true,42,0,false,
000151173725000053,EX-21,"https://www.sec.gov/Archives/edgar/data/1511737/000151173725000053/ui-06302025xex211.htm",Heuristic,true,2,0,false,
000153949725002331,EX-21,"https://www.sec.gov/Archives/edgar/data/1512228/000153949725002331/n2574/x280ex21-1.htm",Heuristic,true,3,0,false,
000143774925005544,EX-21,"https://www.sec.gov/Archives/edgar/data/1512499/000143774925005544/ex/744061.htm",Heuristic,true,33,0,false,
000162828025007376,EX-21,"https://www.sec.gov/Archives/edgar/data/1512673/000162828025007376/exhibit211blockinc2024.htm",Heuristic,true,7,0,false,
000155837025003126,EX-21,"https://www.sec.gov/Archives/edgar/data/1512762/000155837025003126/chrs-20241231xex21d1.htm",Heuristic,true,1,0,false,
000151293125000013,EX-21,"https://www.sec.gov/Archives/edgar/data/1512931/000151293125000013/mrcc20241231ex211.htm",Heuristic,true,22,0,false,
000095017025034612,EX-21,"https://www.sec.gov/Archives/edgar/data/1513363/000095017025034612/fdus-ex21/1.htm",Heuristic,true,9,0,false,
000155837025001743,EX-21,"https://www.sec.gov/Archives/edgar/data/1513761/000155837025001743/nclh-20241231xex21d1.htm",Heuristic,true,44,0,false,
000151428125000026,EX-21,"https://www.sec.gov/Archives/edgar/data/1514281/000151428125000026/a12312024exhibit211.htm",Heuristic,true,7,0,false,
000182912625003553,EX-21,"https://www.sec.gov/Archives/edgar/data/1514443/000182912625003553/ameriguardsec/ex21-1.htm",Heuristic,true,2,0,false,
000151470525000004,EX-21,"https://www.sec.gov/Archives/edgar/data/1514705/000151470525000004/sxc-202410xkex211.htm",Heuristic,true,26,1,true,
000151499125000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1514991/000151499125000009/amcx-12312024xex21.htm",Heuristic,true,9,0,false,
000151515625000014,EX-21,"https://www.sec.gov/Archives/edgar/data/1515156/000151515625000014/exhibit211-subsidiariesofa.htm",Heuristic,true,24,0,false,
000095017025023312,EX-21,"https://www.sec.gov/Archives/edgar/data/1515673/000095017025023312/rare-ex21/1.htm",Heuristic,true,15,0,false,
000117152025000056,EX-21,"https://www.sec.gov/Archives/edgar/data/1515816/000117152025000056/ex21-1.htm",Heuristic,true,87,0,false,
000151651325000056,EX-21,"https://www.sec.gov/Archives/edgar/data/1516513/000151651325000056/exhibit211-listofsubsidiar.htm",Heuristic,true,2,0,false,
000151655125000027,EX-21,"https://www.sec.gov/Archives/edgar/data/1516551/000151655125000027/skye-subsidiariesoftheregi.htm",Heuristic,true,5,0,false,
000151691225000064,EX-21,"https://www.sec.gov/Archives/edgar/data/1516912/000151691225000064/a12312024obnkex21subsidiar.htm",Heuristic,true,9,0,false,
000151717525000002,EX-21,"https://www.sec.gov/Archives/edgar/data/1517175/000151717525000002/subsidiariesofthecompany12.htm",Heuristic,true,37,0,false,
000151730225000015,EX-21,"https://www.sec.gov/Archives/edgar/data/1517302/000151730225000015/apam-ex211x2024x12x31.htm",Heuristic,true,31,0,false,
000151737525000022,EX-21,"https://www.sec.gov/Archives/edgar/data/1517375/000151737525000022/spt226202510-kex211sublist.htm",Heuristic,true,11,0,false,
000151871525000026,EX-21,"https://www.sec.gov/Archives/edgar/data/1518715/000151871525000026/hmst-ex21subsidiarylisting.htm",Heuristic,true,11,0,false,
000155837025001736,EX-21,"https://www.sec.gov/Archives/edgar/data/1519061/000155837025001736/tse-20241231xex21d1.htm",Heuristic,true,49,0,false,
000095017025024903,EX-21,"https://www.sec.gov/Archives/edgar/data/1519401/000095017025024903/rm-ex21/1.htm",Heuristic,true,28,0,false,
000164033425000556,EX-21,"https://www.sec.gov/Archives/edgar/data/1519472/000164033425000556/solarmax/ex211.htm",Heuristic,true,20,0,false,
000095017025026763,EX-21,"https://www.sec.gov/Archives/edgar/data/1519751/000095017025026763/fbin-ex21.htm",Heuristic,true,14,0,false,
000152000625000066,EX-21,"https://www.sec.gov/Archives/edgar/data/1520006/000152000625000066/a20241231mtdr10-kex211.htm",Heuristic,true,35,0,false,
000095017025019011,EX-21,"https://www.sec.gov/Archives/edgar/data/1520262/000095017025019011/alks-ex21/1.htm",Heuristic,true,10,0,false,
000095017025029095,EX-21,"https://www.sec.gov/Archives/edgar/data/1520697/000095017025029095/achc-ex21.htm",Heuristic,true,17,1,true,
000162828025007970,EX-21,"https://www.sec.gov/Archives/edgar/data/1521036/000162828025007970/ex211subsidiariesq42024.htm",Heuristic,true,23,0,false,
000152133225000010,EX-21,"https://www.sec.gov/Archives/edgar/data/1521332/000152133225000010/aptv2024ex211.htm",Heuristic,true,41,0,false,
000162828025008232,EX-21,"https://www.sec.gov/Archives/edgar/data/1522540/000162828025008232/exhibit211-202410xk.htm",Heuristic,true,8,0,false,
000152276725000014,EX-21,"https://www.sec.gov/Archives/edgar/data/1522767/000152276725000014/ex211subsidiariesoftheregi.htm",Heuristic,true,21,0,false,
000162828025014559,EX-21,"https://www.sec.gov/Archives/edgar/data/1522860/000162828025014559/afib-20241231x10kxex211.htm",Heuristic,true,1,0,false,
000162828025017352,EX-21,"https://www.sec.gov/Archives/edgar/data/1524025/000162828025017352/fy2024exhibit211.htm",Heuristic,true,1,1,true,
000152435825000044,EX-21,"https://www.sec.gov/Archives/edgar/data/1524358/000152435825000044/a2024ex211xsubsidiarieslis.htm",Heuristic,true,22,0,false,
000152447225000013,EX-21,"https://www.sec.gov/Archives/edgar/data/1524472/000152447225000013/xyl12312024ex21.htm",Heuristic,true,37,0,false,
000095017025030989,EX-21,"https://www.sec.gov/Archives/edgar/data/1524607/000095017025030989/mpw-ex21/1.htm",Heuristic,true,63,0,false,
000152522125000016,EX-21,"https://www.sec.gov/Archives/edgar/data/1525221/000152522125000016/exhibit211listofsubsidiari.htm",Heuristic,true,37,0,false,
000162828025016941,EX-21,"https://www.sec.gov/Archives/edgar/data/1525769/000162828025016941/a202410-kexhibit211.htm",Heuristic,true,49,2,true,
000152611325000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1526113/000152611325000007/ex211subsidiarylisting1231.htm",Heuristic,true,46,0,false,
000095017025023736,EX-21,"https://www.sec.gov/Archives/edgar/data/1526520/000095017025023736/trip-ex21/1.htm",Heuristic,true,18,1,true,
000152716625000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1527166/000152716625000006/cg2024123110-kex211.htm",Heuristic,true,39,0,false,
000152746925000016,EX-21,"https://www.sec.gov/Archives/edgar/data/1527469/000152746925000016/q42024exhibit211.htm",Heuristic,true,46,1,true,
